Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,PSH Flag Count,SYN Flag Count,FIN Flag Count,ACK Flag Count,Average Packet Size,Fwd Avg Bytes/Bulk,Bwd Avg Bytes/Bulk,Protocol,Label
80,11040.485206746449,9,4,495.06890566774416,740.166543041818,48.29947514520182,15.226419302277002,83.11578404302848,12.9343777242129,111.11033973536341,36.584289121943684,95.93999275430262,26.194158869247765,12044.653428039652,63.819543605219074,16063.595049672755,3240.1093263803964,36798.99041154231,182.73149708941972,1953.9614234152887,147.18897804374075,58315.168401714815,3160.980513568426,28448.330875073672,1664.2010953266592,12729.062756862742,1399.8486112819494,4,2,0,9,6.9482100238237186,34.64592287785466,118.56178749505297,6,BENIGN
22,462.1743663778181,6,7,223.1012124611192,71.8624436368657,102.4418842250743,54.821667220107074,14.733368601025953,3.135605479336237,79.23491450296473,9.347361956219775,27.121235595522762,3.3405143940030713,384055.589766031,1232.273755590766,3057.2615530308394,11984.357606831976,229064.52182539727,2179.736908108235,1516.150888396807,1010.9073101504758,65791.08978507316,1012.1712227991873,18996.74679891147,9061.454670084726,9295.755915635094,252.464606746415,3,1,1,9,237.70216580961602,299.7786602783306,20.700117477152673,6,DDoS
443,49343.493125434805,8,10,80.73624210750916,776.3779531765434,46.965863440588336,212.71238665283641,24.382352106761218,2.0491013555103907,217.3758870083227,30.760664508484492,33.79610976728497,1.3993858732432785,9751.873884483974,31.396593064334105,1325.455367277152,1732.476589300759,31095.874679524306,1208.3386882733546,3512.5292579182124,1411.815245408535,40.923695394641065,3168.651402126363,1015.238959734709,6590.590047433706,21477.538977390694,307.50950851901945,3,2,1,17,82.0872608262097,20.099782967322103,8.890227108555415,6,BENIGN
21,19017.317661905872,12,12,580.1453761175519,41.29268899471475,49.46383195513631,153.57153816086213,78.28478674798214,10.570807363464382,67.0615044992922,0.15210635487321436,56.80055815964214,17.881830752563445,3349.80943227101,90.6144771868105,6358.1860109029585,5812.916974620599,8025.131407098903,1393.8925549239555,994.6210776226039,4303.1962475054,64129.21595549807,1867.3510529222945,18404.688829166673,10858.46902022103,76246.73735491073,3582.0165529680767,1,1,0,10,32.33843154549645,13.941296886907509,22.64383986461025,17,BENIGN
443,180864.6255041161,11,7,851.491393006958,859.0653853287879,267.05673267237177,63.21885325936887,8.19845861100512,51.383300131516634,85.48440425374326,67.33172099638274,50.09140576973483,5.642881599240969,4211.40713705935,115.01926772529181,7028.962765640849,711.8624670248711,12500.943783413872,1565.7434268637273,6165.867011241483,10113.599720252727,73667.3385873715,2067.101298043177,16138.651815681244,11693.646557184298,4838.407426132362,1146.893434722833,2,1,0,5,62.24883622216356,87.50706498732349,109.8013345155202,17,BENIGN
443,10766.027222649704,13,10,393.3156393745708,760.1472854301683,218.4690315651151,81.21526011269307,192.03792160365987,39.74183338529745,104.23544384927216,55.20674034481872,22.57323894494619,10.044391833227953,2699.9206593546714,36.14721279008274,8940.397851720683,10329.158821016406,12052.5471879444,145.66843997138514,3105.7743271716986,1137.605852181372,50.667225693304,635.1875932686194,786.8771119296493,4674.230866713178,38101.385886361495,469.0658538135183,2,0,0,9,102.10119343363269,35.57263201516821,25.367099976522567,17,BENIGN
22,21219.29184823961,6,10,26.104298740798583,477.55064775036857,55.84361462859092,74.66320326175347,15.759073425356448,22.681193171027324,106.03971832363028,52.72795715396564,65.78320976972073,33.36057935750736,29346.18599085558,57.55554679269604,6372.698766401657,3554.8620910741774,50448.61957998243,2066.355185787942,7806.866637787133,4313.346928492752,300.88491262346537,685.6413332391003,7500.634225845851,13732.263519886046,15748.771699416639,261.2036908318771,4,3,0,10,148.39511666234364,34.075901730892376,114.96144328394571,17,BENIGN
22,22145.979472418363,10,6,78.27878201330563,142.68667450508937,63.44225889484032,69.68303321828246,46.15656022021821,25.38077106131996,61.291203859288274,28.455922047626892,30.635143457241064,2.849582244544931,22359.139067187512,185.0005947494753,5480.991827159602,1678.0454764968388,18359.98489316891,1050.7051460708064,10132.710568525603,11101.826081394609,7882.309939550017,4159.20360579353,1826.6847117179573,5551.408452966851,10579.684947670454,3851.259622617558,2,1,0,5,4.199636944832812,71.74342149353821,102.6548830845389,6,BENIGN
3389,424.3706231678861,11,7,53.77052253988024,39.22751468043133,524.35760572943,100.40488970497707,9.201524497200154,39.40168728299465,21.815695570422264,24.88041329952364,42.886910634603005,22.243493204853987,10109.625276247312,121.68271727236994,10151.230833298157,9572.712942312985,25119.16598763773,222.17182197125908,8650.492770904477,2806.1864934911896,1494.1488476309762,1079.3896716177044,629.2889088650903,1389.6836244877568,37525.594882750374,4689.004847642431,3,1,2,7,23.10049685397379,37.29313758817915,22.425519459717133,6,BENIGN
21,91382.16913305165,10,13,536.22620378338,602.1880651618226,449.82764356845473,24.92089422472957,92.37268531384896,49.40551642374864,34.74307085959093,15.91812994707276,33.173078675978196,10.599326555626952,8235.921896829386,2244.404595404646,12948.418294192208,765.5485545760538,7554.094346863784,2737.3702183233268,26094.079050419754,3666.3227437401433,24222.656782988764,5640.353227250141,12258.452502526588,1670.0564967945204,41105.97235873439,903.8220871235517,2,1,0,10,6.927826159417122,131.7607336151038,88.52715854598613,6,DDoS
22,1625.8734365268103,10,6,415.96225412103905,98.29853929081199,542.339831046047,14.994003245685297,31.671414886026316,21.542860972912617,63.80666770240397,123.92717889594233,107.47479815654088,0.7160259771222623,15684.439551521677,20.4667821202503,5271.204054710328,2175.559009757738,922.4645909306817,576.5584984271885,26808.118804217313,4195.430073226376,14752.070266062481,860.3017954776171,6797.200840955073,2528.2066384127847,27659.48367838015,497.7346478126928,2,1,1,10,471.1398711870784,122.17211054763878,16.458508540614595,6,BENIGN
80,140820.62314915523,8,6,314.14837960635157,232.597303702034,420.02448424598776,25.63011928596134,6.119329359966611,9.753728810299128,116.02732060809436,23.004720227669427,54.38011794868035,2.967409126642873,17010.897109388385,111.81815738724019,17320.56363769269,925.2882030088359,4986.364177501744,445.23623919484504,10824.171224428135,7043.487102439482,6683.587810634742,3569.789315271728,9367.108554271752,12204.281064085739,1488.649163179322,39.62441270135389,2,2,1,10,55.41119147052226,23.661052618042223,1.7507093962089983,6,BENIGN
21,111315.63624954376,7,10,391.9831416735398,302.74082330617637,148.3643382625632,2.989480404072959,71.84364506682726,3.191109352668687,72.72762165260214,40.45179968240175,307.2528949523472,10.26355130031323,13880.489406387118,1.553770552251528,4533.358406329114,10255.567443068792,3188.2455514899616,334.3091304985857,9003.527905158031,2356.7836286968845,39126.12509349449,237.06747010277238,1709.3869853075662,24947.58504661618,44917.36839469948,8266.651430859563,3,0,3,4,25.00882673683073,101.14780307057481,18.541287052009665,17,BENIGN
21,38342.04519712299,16,4,161.45075805131506,462.63512434845035,55.296073492264014,204.74111525916308,315.6816187661732,0.13889480780346486,188.21674388271882,30.55975562423436,47.61451299101251,3.8157435912921907,1884.3331097665255,27.572477920826437,22662.80977996106,2880.2857564726187,12058.581721408887,1025.2232038131265,5882.3374994976875,3379.122731866513,4714.109286835631,348.77036421546336,6040.03791914364,4101.326133402724,39628.10957713374,2946.8237348222997,2,0,1,10,138.0031332892955,43.44291737481388,29.503438590722613,6,BENIGN
22,39218.79827021301,14,10,816.6787889368051,267.3334962567021,523.4852922210207,80.7102582809355,163.76603891516342,20.87820648641571,102.69621590032648,54.05916503497146,154.981022653581,6.587541902472298,3316.7922376657543,6.037241933397544,2120.0946535796584,1738.7447038712255,16320.370749063988,599.2279920404275,14092.868975409803,8260.126140232764,36332.866234082896,1803.2005983882832,1506.8997264100665,345.22930303499373,7124.98457622706,1443.9937413235016,3,1,1,11,88.26257394148995,24.231331147656388,72.28986924272108,17,BENIGN
21,53033.743432459065,10,10,199.15432689087066,474.3657588549844,203.6958470740907,14.40468116098415,97.09329571242603,10.143831270964135,50.34942687316206,200.15739115159445,59.686912793945076,17.725949689772108,16741.952591601326,141.41423616261304,8772.143921315655,9687.91558124677,4032.4409065127898,190.03509254968844,2899.161814206832,3292.6927760750673,90311.94193598411,3063.095064894295,7696.1433313609805,86.41233767026618,20263.679716521652,479.9920673353484,2,1,4,12,44.23415771135317,74.25931657675076,91.72627663874046,17,BENIGN
22,24473.59659561792,9,6,516.8354782374104,672.8856860771426,186.32709884943617,17.7259748379247,1.018391632771048,1.660663216421411,82.49204269106221,43.36565138567572,156.64470209446824,28.214193209103623,58627.46932385558,703.7184745975694,25151.960193762505,11698.372174915457,10315.522109963864,1468.1890940694811,3758.1923394703344,6543.675450936098,21776.426047296438,1026.8760934445581,5729.165889029324,11685.493610612215,52455.77736609773,1331.4859013755904,5,2,0,20,170.97078844744996,35.16975028559759,55.03595039661271,17,DDoS
443,52095.85592014116,16,7,247.86527050779145,499.3940952602699,239.64067758612643,294.44532872100405,157.21166030560764,6.532976381546454,53.429839063206764,26.157676389483846,76.37083481255618,8.718306285262114,2772.862341645049,70.14846012045427,2461.22257796024,510.2137522630089,14674.960967525425,172.27344565482858,9616.706040070028,1929.9656292044992,43621.61588747175,1601.5661716065183,45364.45666010811,1541.4448813946783,7336.609060443283,884.9588712181662,0,1,0,8,5.5027910309611885,177.5911227988263,9.455391843920674,6,BENIGN
3389,2290.072148615139,8,5,37.45150365606166,142.38591187060769,136.87024533430755,87.68883043936513,181.63566385276852,12.64986414394758,3.696303526223529,46.610221516991366,9.005496900565323,10.673792404690326,10274.491946934377,52.14532335878157,42344.39433969082,4607.125363428891,6677.103884333582,498.24323497682394,11110.81192311794,14609.059259533844,2618.45287840086,1289.4540704392516,215.17259951465283,14244.938858424457,11849.061600077697,478.82494462969936,2,0,0,11,81.38920806312538,203.8012368164361,160.98577184018677,6,BENIGN
443,2778.1528616657365,9,4,148.49692938589337,898.8077465813373,131.29384803599598,33.271957652292556,3.099047996419447,30.611724709986156,39.598797874748705,1.7318641474069874,6.911513206826084,13.390815866260086,9003.341795633449,5.893967312313203,16424.35879166106,4049.7438895630794,10730.598220302805,837.008482421302,15191.52433409071,9758.237328230347,9078.714297241122,444.8058822261733,3867.5787790004147,236.03847307433352,1812.843463909885,2135.7510173103437,1,1,0,9,132.00224788220672,10.487974862263574,50.76741971461987,6,BENIGN
22,30553.519731613243,9,5,1677.6102626454372,319.9113468752369,67.25551586316016,13.88949536425144,10.443908476555269,7.560683063590307,71.93298321385596,117.45539086336214,101.17284364482722,2.7910404603681687,7327.2624881166885,143.6048959910499,5191.3084228519965,8970.951974967067,291.5946572860019,47.86450674643773,38577.24916794638,14840.263324669751,29305.02232729939,2990.325268643702,10400.20398535323,325.94772533551577,10489.496717439317,1609.516634578665,1,0,1,9,10.020006729857336,1.2660350796088813,65.3911662525309,6,BENIGN
22,39883.435869174034,10,13,105.69218146379502,250.4757486297927,24.50806148682768,2.4760859746123813,48.04002268948648,21.356072078561322,35.37085918837909,9.21301020136803,80.59045197713719,13.64997180518938,4215.318336328338,126.21074505282695,6734.166545298093,3513.9927232657515,10223.757196156363,1209.5114837187662,600.2943600748857,791.9844815010713,30126.85783110867,2706.416558851085,10696.703932066004,5748.7480225560375,11354.536047504558,4714.229803987527,1,3,0,11,42.955971075111584,310.0898068791208,18.60207835910579,17,BENIGN
443,109381.47602493149,6,10,55.425945941082034,342.3106872270259,86.57853385118469,66.39490878086671,41.14191576893751,0.8827518542762676,152.56821124191418,38.852177414126984,41.930405811736904,24.840943822583988,14903.794636894794,125.85784128850943,948.7289792315526,483.66611477756777,20088.213962465597,76.10151659563684,12184.911824365981,4424.359926436969,3097.8025841249155,754.0426613061504,8931.17346407837,6979.680280756084,40287.517133876456,1167.023180309353,2,1,1,10,1.8977876337165684,46.66815496949958,7.769045581912769,17,BENIGN
80,5527.622629333492,7,8,172.05721653807203,264.05521095564666,109.27724153947449,90.84171378001159,27.898980143702232,65.6042853588506,237.7610610740221,23.875274929060065,39.28496143872171,33.816398002923215,8418.544246747302,515.5317564190842,5941.195545152919,17959.499794730462,12943.127533363486,33.13044387936895,8513.746235386525,607.8391362636346,62172.87272635079,24.172467907549347,21494.473176804306,1562.5242158373298,249.88409774753967,293.5137677243463,0,0,0,8,58.56969516259414,12.573092112099822,62.73332380812063,6,BENIGN
80,86480.92050865038,16,8,1051.5635534114629,562.7784046696086,315.32688767844854,6.840203015057002,17.643619030651838,71.2864878034575,42.279157238786595,95.08648900019945,75.67808482620758,3.1810070175184393,200638.9311052211,1822.2238366307784,46331.937801638844,3964.8077536549413,16709.0715097476,574.2287829790705,5967.563811300741,153.65465327608936,74651.68371953168,407.33065907931393,15098.827055921269,7302.074684956891,15809.243605382198,215.43267780607826,2,1,1,8,76.70151487838109,26.821019671006113,10.499481211978496,17,DDoS
80,11789.11279696275,7,7,182.66069729921534,218.3490470599716,77.0245007302237,0.1435629231450376,63.72234501343378,15.029070086310771,2.941901014172018,164.63121535452854,56.74110999918369,29.131188033804804,17706.452320242195,31.04399661954917,49711.2989837825,5052.687183417275,29904.42866534118,632.3755780766276,1145.2107777839938,11293.469485949328,805.8217688490996,12.968674101261385,29626.9381638158,1221.9235337710506,7784.905564887446,1226.0963119335497,1,0,2,15,139.96291802055157,17.57063572848979,135.42667388019768,17,BENIGN
22,25050.666814265383,9,8,270.110172916453,599.7370998998625,321.8613290654888,26.53633290802645,118.03549395376706,21.432708886500382,250.04727553876933,3.2065923721519627,15.839348490370995,31.260379222842396,28621.64567689075,15.738690928786712,1795.6828117123773,266.8863823983297,123764.17212655117,390.4824097914122,14371.521516551551,1981.8190944098694,41618.52382639217,5447.349676217483,12442.834811508827,1327.3129375176243,21139.150466469342,129.79309800011023,1,0,0,13,19.248768975916704,25.95042994164446,59.22092377472238,6,BENIGN
21,19033.925106088423,9,9,185.58758387678222,571.1053539901562,57.30282408312249,66.05759509309804,221.21965716195427,28.92674780429196,103.35719160790384,11.585345048396293,145.74293056154866,21.588750769260272,13496.400650104611,59.72569392115935,149.2250754532579,8073.9422590978675,10840.328519926059,517.208934153488,15957.032156642752,6383.33545814241,3704.8978566480005,2456.528518441408,3354.7670088041905,2234.673159717219,1495.7286824191392,455.71443139977276,1,1,1,11,195.0289956266266,143.4067406562831,129.0225358185555,6,BENIGN
22,25554.222268320496,11,9,2253.7297496119068,129.6667373277603,434.18576212407226,154.46049889638044,28.659923315199627,70.38666294466323,0.7000652121993288,94.63456528739536,85.03151312534935,25.64982066410624,1489.054104155499,178.89032907469934,1534.0891478183396,11711.749014834591,3761.504248672039,86.65528469217831,2138.671104362131,6069.715598962205,3257.1646122563984,2311.1017538443966,9218.42066669742,10.311403569550976,12475.560510250774,2495.2778752629665,3,1,1,12,219.2687521750416,34.786345437445874,193.76186280035174,17,BENIGN
21,8155.101919082237,4,7,4493.995132851993,40.34440832696519,5.9570507570546605,126.98453507798017,97.18456195775735,15.732464901606528,83.15652764444913,30.262676311300808,73.79410728089194,8.793285968857335,4548.068815272332,17.232286847593254,8277.56978870573,1711.4121088890759,76215.25423552233,971.0908574035257,14302.030936609084,12614.472834527056,30123.106064672334,2518.708169335168,15783.422528816955,2491.8183016757725,35168.998679346856,4480.581355659576,4,0,1,9,0.9053583413413995,27.07631188984465,49.91817762731214,6,BENIGN
443,35015.64711110506,7,13,329.6364761040789,761.4108982307832,111.77110596032949,69.98648489999334,124.16537048980983,28.158891544524856,12.211185458044286,50.051962530282445,45.29476466097133,53.245914097634234,139718.21806295626,1495.6204568139965,24196.189085423906,1694.413338161367,6720.048432314425,1375.815069329174,440.33412213148574,3407.6420857177627,2107.526081075323,685.9085279466979,19506.048630431877,5405.845450598913,5073.955889468515,756.3615300147305,2,1,2,7,36.831638531767396,27.961146638258157,18.11285964854631,17,DDoS
3389,80884.23868321299,8,8,768.1534630433061,74.0115885484778,58.20085961975522,100.93733591128131,52.00083061962462,4.272889683680162,134.46773567906726,23.187865497251934,203.83097339133585,18.978945669100973,1448.9270026372633,280.31913466349033,226.621924830157,1139.2543825588007,6073.943435374921,235.9204242493351,2018.636277125359,24386.29515179905,14867.916768216577,143.18886825119245,1032.0487616332903,28383.825260722897,19588.151276225242,20.632138320333013,1,5,1,9,56.546772905141985,45.05567877056571,94.53812684841049,6,BENIGN
21,29128.077913034045,12,6,124.26903853497109,12.671625668760408,52.308792470849674,26.39069840185509,203.16057639628298,3.3457110274909816,91.58455654584816,38.214067525537054,0.7637555348146738,4.466459499144975,112940.83532467733,149.23265959797124,4220.705772946448,3939.692229626598,40663.935120429116,197.82348670492792,2727.850080928605,2963.975212548393,12126.26965985157,1494.6017023897139,6479.15234140436,3211.2002254124827,11975.584051178123,2117.4527019479656,1,2,2,9,93.99471161306619,35.74099800764925,92.2199683391179,6,DDoS
80,33727.418377699476,14,2,234.4382497029791,205.8842611776341,12.40822795010341,16.870574667937724,1.8597834598572693,24.93190464483236,293.2830869752293,15.522474283789325,83.90292721817138,0.44840934015554956,3981.7402342005666,114.91338550341614,51901.635720582024,108.19178911480161,44681.83524696653,36.69926342758996,40538.8545172214,16615.9513348957,28412.25084364022,1614.729802420663,2901.0690831006373,825.7963987155784,13630.398203473125,606.2658151700263,3,1,2,12,28.768891166033907,24.963423462948064,63.65723018432563,6,BENIGN
22,94446.87275766888,14,10,568.6864412750817,117.29200220415565,171.52031571271098,7.957898971687692,184.59229916335664,51.523454004752566,60.313943548826934,44.58868877380279,283.8288635510028,2.893872645335529,2690.9177404513352,24.194156145788536,7839.57080977605,684.9740383971429,8224.6541924476,634.7559982028686,9714.015730749117,30696.155936221247,39777.16084409557,1002.5473096748697,19360.55000386576,13100.231788762156,10412.354024399645,62.80241491861883,2,5,1,9,44.53366349160976,88.62545550925275,102.06394799732116,6,BENIGN
443,61218.66000096772,9,9,168.6661836093832,99.5698236065338,74.77251213697002,12.02660037776764,178.42273859282628,16.769098531166154,308.67539966328,28.365991117073563,62.546858754196805,20.544010392079194,7873.748934006492,544.0860952280952,6905.728744051323,4732.156037407611,20859.806485500772,1174.342373344859,8478.724794861071,216.84147569291045,5918.489028812948,7471.217181773033,796.6765737008421,6046.2432028541325,7484.370976642763,261.7893692707269,3,0,0,11,52.35132487166908,8.748688729538609,100.39589215188265,17,BENIGN
80,33711.79737676174,6,10,127.2518031306414,75.64837214167517,446.5456148801461,197.69799494673907,11.78708291099667,15.293055227645386,217.29050384874748,57.189335752398826,62.9789199883898,29.721996197817116,943.1193201425219,221.98418788407443,712.1938285810345,3319.071428585416,23406.17991297467,1263.1984440731205,47713.0050936284,3952.0912881495833,5100.671708475718,1031.4427933130441,4968.601125715103,4901.322083834224,3132.545437865202,288.27278285657343,4,0,0,20,58.77637874514009,120.61608986549943,1.013029197796699,6,BENIGN
443,14899.79711359972,8,9,1277.0504407444812,553.2343092766906,186.94003456857845,159.51910442297145,46.303083353774184,16.93195099229194,167.53631248322523,46.8415233203398,110.5547147382964,1.37334587260627,11838.386715234712,46.422467029001155,4552.57239687205,6827.712503920988,14809.160201691166,33.38667522477881,2080.8221791279266,1499.7919544798253,59248.69602364288,759.617698385384,1398.1051495327447,499.1255382041779,7141.167273224013,340.55136023152556,2,1,2,8,62.841777777800466,48.52303652676339,100.97584934068291,6,BENIGN
3389,108109.31847251226,6,8,140.05413042235276,611.9231357458589,87.74915918589295,2.8833362133465457,58.03065445253053,42.32815770035699,69.14858818297094,7.176844792617652,1.6951142796150345,15.929330511052047,5228.72663342811,4.485778544882351,5973.826430629957,6782.712332935893,18194.00185150643,3472.576782633439,43658.552617544134,3953.635187916952,148.2098572241618,367.24370112685585,11891.548620278529,599.1326763568783,101678.09829678465,4522.879179462296,4,1,3,12,62.86820438139,9.695865322542046,22.306319238617434,17,BENIGN
22,43021.56660229775,8,10,30.55371048493523,19.00002382365536,148.04633238757253,38.08598578160674,41.129682068565465,32.19332603474723,64.19319379220478,10.566598262185314,8.596015280555077,6.90697137552673,9100.387835524689,4.619622226738946,6968.5127681120985,2850.036069791853,8890.531156282037,4146.888535255445,3199.248994273166,7198.362264740736,20608.866165605734,663.5687845262503,102.03021773804058,16193.166920210939,65046.206874991025,1475.5608676027252,2,0,3,9,243.03520272917063,98.46517017133462,9.421025448553692,17,BENIGN
22,12496.686886476627,8,11,695.3279573904896,316.57907405051753,10.24201526124879,28.040363120232076,180.72867136281184,32.35652995285057,60.23550613789328,1.1730340975416693,130.80465220892026,13.288578946935909,912.5196054034488,67.81432080744965,22796.09467238908,5627.047793867676,24536.719871762856,1754.052890372883,13054.277513217507,227.46149395326054,22468.790650953248,1380.2157769986698,20082.12744889381,6251.751594788225,954.2424313432647,1983.069956445451,1,0,0,5,8.240942791804533,61.32530154562825,66.97371191567458,17,BENIGN
3389,15675.282647530254,7,10,139.37324888986163,58.07757270995327,133.42475416402394,63.29564281417184,99.85773054602336,2.252249913555767,6.367227767994185,22.16848535673273,74.88335558160635,28.336925668236375,57714.354837467174,3159.3612469032364,23784.890729665276,9829.419155095442,44288.94747952589,1162.9505783726902,17325.312801894568,9700.576673164305,42707.3761117654,407.3643355532193,7944.998681678164,10117.633854803433,2975.8018505766067,475.6011086793603,2,1,0,9,65.48532567709384,8.762313957252811,43.20468534547003,6,DDoS
22,81261.36784533081,20,11,299.0859351169859,276.9023330116883,164.559403503847,23.885393381125866,10.545515219039004,28.521038570061243,111.78070037335985,15.93545266869905,283.81243686093,8.377893667613371,153576.97603078146,1872.4936715776616,5477.227166269538,4544.7929984640905,40069.45925627121,458.7014666341758,118.32422436090596,994.2809752767424,6128.225358979969,776.765164161715,5843.824356653904,453.91477127874003,40967.796777173,1550.4409621469174,1,0,1,5,259.9823819446637,24.2855286380801,108.15648803275336,17,DDoS
21,2257.4819560733195,10,8,59.14241237156492,171.04122699265594,16.835012344917317,19.761063051866273,208.8468326295691,29.246225011445176,191.89070478916216,4.293691885995541,36.62118433995789,3.1132994744620692,12369.540675930568,65.16983835355254,264.90418033748597,17277.1077227992,33722.7453456102,495.0474588660712,15865.635475341254,3775.3482195084493,74589.85175301274,444.99446574561745,5093.429253756023,16449.948078579542,4258.612835293688,1763.322213687754,3,0,0,10,58.526848800920014,45.07173559523611,84.80536540317745,6,BENIGN
443,241995.20122688368,13,11,35.487906540544955,90.16654976032594,172.05852883894386,99.3825702987081,3.7817432841638237,2.8348726677639062,163.53627831674422,56.676395501417296,41.466174148966246,1.8071097776230032,77284.1386255887,243.98338105702857,20224.07469173746,25310.180078304857,3385.131193434991,2381.1939731836073,8475.151497628816,3905.0197142126326,1787.9833249015587,4080.3396425430224,4258.880447988748,5101.051810127443,11070.595745936102,143.04894912606485,2,2,1,14,18.178268023091924,82.11364695385893,93.02492650178215,17,DDoS
80,6983.318930676549,9,7,308.505899106551,1183.0641365368278,96.37021850756337,176.37862578178292,72.44134657785814,12.753823915759101,104.91401140083032,62.93068096985248,76.30776233658496,96.96389782166318,21349.679014169265,68.6335144709133,8391.647167966574,3599.6674508278593,28859.30002131342,322.6828704016905,8793.711439683093,4561.9443809738195,9055.988973897898,3008.971966111258,4087.838700027196,6755.117886346277,2074.3598998165958,350.4706670804415,1,0,1,10,84.31478049577723,6.124955328574014,135.07417685273603,6,DDoS
3389,79498.56251882193,9,6,205.55677191692374,1256.2678605794647,97.97859664548778,13.598659784663889,59.16676377026009,2.0600651847839684,53.03652077164869,54.27915919808286,13.947724335073136,21.872064535471914,89088.22618095105,486.0052904071922,1896.5112001385726,1508.3386095779472,3603.389434797624,2083.0031694189156,4553.973752509669,255.68653128530474,7045.6829170399,193.06005225824956,32719.680094180363,3073.334319336849,1603.0548367246251,113.3104710443852,1,0,2,14,74.57935923987914,66.64030052671016,142.85308830564279,17,DDoS
21,25107.77563289325,6,7,352.534205381268,332.01817028781073,192.873766431628,16.09591802401679,6.012908825164454,10.117475335625887,142.4154615434852,13.267200983357212,23.782096917050453,0.8375185114602112,112946.55801865598,1694.900161826089,9481.674487279879,7756.841575524923,32002.512231188066,163.0671343598611,28414.46744667297,3218.633252582028,6108.682745348793,3680.704934850262,6783.361622583062,392.29876180298527,20944.866707430738,166.74692896565307,2,2,3,6,12.581416562411702,64.18730455210641,4.922101884260192,6,DDoS
80,33884.97398157522,11,11,1687.5200712298788,83.3266384886384,89.62289252118305,32.59231224486265,95.21652429781386,20.488984987559977,90.31906400699285,49.48386999541437,137.81244877659893,2.824145779685821,81976.44361269443,663.7984075294598,8567.005229361595,956.3405977151477,7799.389419612948,393.87739932935597,2544.709058761932,997.52466494814,4572.540250804592,1707.2917366585614,1011.0209729488358,6755.764434203789,37529.0925779136,3837.3551740198327,3,3,1,11,158.37464495865277,37.1270803655325,117.55320469993455,6,DDoS
80,106284.98823109442,9,7,261.6079386642601,350.1228066693669,40.05398805637024,73.51243704445305,262.81146223875345,4.925625936274553,219.7183521515186,23.881823416429143,113.7045123788285,17.32917352614624,14090.316591682536,64.25074674075934,4441.55634771613,7434.345317594111,2961.886827431574,550.4131967243181,5720.5388737128305,2328.5290122662695,5143.764514041801,1091.3409104440289,6868.973229704353,4588.413784879071,4019.6837224893766,274.3424945559315,5,0,0,10,11.47999831598759,65.80487532611924,33.098142707771395,6,BENIGN
3389,26628.95875896607,10,7,461.4778262766604,1055.219029496711,53.13395004214488,10.967804332084352,49.06491251582726,2.83554640319319,38.32058582508903,0.5154498249147794,59.25226602180743,8.243960612143152,4711.505995872277,64.61710661840468,621.0098079361645,2932.0819966758845,26015.864212307526,965.1674739725503,519.3697344555707,442.3436337944242,37274.481279838015,90.36270714706846,14303.02422077594,1245.9542602614852,18912.908421580854,272.42873425096514,2,1,1,4,282.3532800233784,14.996721512094336,9.108176176529886,17,BENIGN
21,38554.76082747358,12,8,51.346140560631305,189.77226488748985,201.11282596344975,37.85919347827578,57.70735683414741,20.3383185799732,12.92207519235997,171.38480838024378,31.099104294704922,14.539510688507397,50231.2378503918,237.38869900877174,255.78459544946926,7541.186867399552,12506.41137730994,1363.338862602202,7013.442611273152,4251.344464340225,83965.17906956337,962.4101436346382,9512.08746125657,2924.4824393493946,27473.132792518823,1972.5495662891094,1,0,1,6,52.88957563793225,53.48450758929941,25.351820930365356,17,DDoS
80,2527.818426004869,14,12,1085.417164226024,59.27788617302059,11.046279278254445,110.27405970755385,38.74536269785174,35.06060717881671,0.38638647534805887,63.24906817385011,70.78895797819149,12.48720446883997,28444.078935240854,166.83925665971606,11725.539214168883,1768.9769969715858,16001.046609629546,148.3251130392522,29789.084269490708,3420.2893821398125,37025.67023821639,1371.748623235639,19998.094217377675,8719.833475312202,77315.75009545083,1777.6021158995432,1,2,1,6,38.98611699882817,133.67676899587616,12.151959862132134,17,BENIGN
80,117.51167519305771,7,10,819.5907072351202,473.2632881593722,275.66311146638424,15.999605038495467,166.4921189645116,3.351902785336121,163.05507843749888,13.632123002232222,13.255629922801603,2.562589049059244,24080.249367251225,139.92651984377767,1020.5129843225013,3031.153626929275,39340.24339136789,510.9565629432046,3346.069515771547,3839.5892061935883,7199.672704154737,2417.1725683439163,5184.061159281716,7399.850689935519,139978.2291407463,2183.3325859853767,2,2,2,4,40.75613950640994,41.099007834323885,16.123145854456915,17,BENIGN
